GEO_LON,GEO_LAT,INCIDENT_ADDRESS,SERIOUSLY_INJURED,FATALITIES,INCIDENT_ID
-105.014829582,39.7071085365,2260 W VIRGINIA AVE,0.0,0.0,1
-105.01481616,39.713161851500004,2355 W CEDAR AVE,0.0,0.0,1
-105.014811568,39.7595733081,2300 BLOCK W 30TH AVE,0.0,0.0,1
-105.014791485,39.741915764299996,I25 HWYSB / WALNUT ST,0.0,0.0,1
-105.014787384,39.7404525229,W COLFAX AVE / AURARIA PKWY,0.0,0.0,1
-105.014784335,39.6966899335,2200 BLOCK W MISSISSIPPI AVE,0.0,0.0,4
-105.014784335,39.6966899335,2300 BLOCK W MISSISSIPPI AVE,0.0,0.0,5
-105.01478308600001,39.7200002233,2340 W 2ND AVE,0.0,0.0,1
-105.014768151,39.6974887506,1050 S ZUNI ST,0.0,0.0,1
-105.01476325200001,39.7403426129,AURARIA TO SB I25 RAMP / W COLFAX AVE,0.0,0.0,1
-105.014756405,39.6997014171,2300 BLOCK W KENTUCKY AVE,0.0,0.0,1
-105.014756405,39.6997014171,2300 W KENTUCKY AVE,0.0,0.0,1
-105.01474919299999,39.7418606847,AURARIA PKWY / I25 HWYSB,0.0,0.0,18
-105.01474919299999,39.7418606847,I25 HWYSB / AURARIA PKWY,1.0,0.0,5
-105.014743206,39.7519769281,7TH ST / WATER ST,0.0,0.0,6
-105.014743206,39.7519769281,WATER ST / 7TH ST,2.0,0.0,5
-105.014742362,39.7315412007,900 BLOCK N YUMA ST,0.0,0.0,1
-105.01473789399999,39.682334501199996,S YUMA ST / W JEWELL AVE,0.0,0.0,1
-105.014721495,39.758197569699995,2300 BLOCK W 29TH AVE,0.0,0.0,2
-105.014712276,39.769293786599995,W 38TH AVE / N WYANDOT ST,0.0,0.0,4
-105.014711949,39.7688270956,3737 N WYANDOT ST,0.0,0.0,1
-105.01470114600001,39.7215674414,2320 W 4TH AVE,0.0,0.0,1
-105.014698813,39.7753497083,N WYANDOT ST / W 43RD AVE,0.0,0.0,1
-105.014698813,39.7753497083,W 43RD AVE / N WYANDOT ST,0.0,0.0,1
-105.01469656,39.7741335633,W 42ND AVE / N WYANDOT ST,0.0,0.0,1
-105.01468964700001,39.770507086100004,W 39TH AVE / N WYANDOT ST,0.0,0.0,1
-105.014689323,39.7839147627,W 48TH AVE / N WYANDOT ST,0.0,0.0,1
-105.014686855,39.7765630489,N WYANDOT ST / W 44TH AVE,1.0,0.0,1
-105.014684911,39.7896906764,5100 BLOCK N ZUNI ST,0.0,0.0,1
-105.014684911,39.7896906764,5100 N ZUNI ST,0.0,0.0,1
-105.01465522,39.7307749104,2330 W MULBERRY PL,0.0,0.0,1
-105.014644705,39.778026079899995,2311 W 45TH AVE,0.0,0.0,1
-105.014630364,39.7081619079,400 S ZUNI ST,0.0,0.0,1
-105.01462874399999,39.7566955381,2747 N WYANDOT ST,0.0,0.0,2
-105.014618003,39.6786058597,2300 W EVANS,0.0,0.0,1
-105.014615166,39.773043372,4100 N WYANDOT ST / ZUNI ST ALLEY,0.0,0.0,1
-105.014613079,39.7420028769,I25 HWYNB / AURARIA PKWY,0.0,0.0,5
-105.01461202700001,39.7699000698,3800 BLOCK N WYANDOT ST,0.0,0.0,3
-105.014609831,39.7522344317,2301 7TH ST,0.0,0.0,1
-105.014601613,39.7847626733,4800 BLOCK N WYANDOT ST,0.0,0.0,1
-105.014585064,39.693131192399996,W LOUISIANA AVE / S WYANDOT WAY,0.0,0.0,1
-105.014583895,39.7395402563,AURARIA TO SB I25 RAMP / WB COLFAX TO SB I25 RAMP,0.0,0.0,1
-105.014576661,39.7416128996,AURARIA PKWY / I25 HWYSB,1.0,0.0,4
-105.014576661,39.7416128996,I25 HWYSB / AURARIA PKWY,0.0,0.0,10
-105.01455622799999,39.7692245124,2300 BLOCK W 38TH AVE,0.0,0.0,1
-105.014552549,39.7563987373,2300 W 27TH AVE,0.0,0.0,1
-105.01453400000001,39.6804778227,2200 BLOCK W ASBURY AVE,0.0,0.0,2
-105.01453400000001,39.6804778227,2300 BLOCK W ASBURY AVE,0.0,0.0,1
-105.014524682,39.6787427405,2200 BLOCK W EVANS AVE,1.0,0.0,3
-105.014524188,39.7111785469,S YUMA ST / W ALAMEDA AVE,0.0,0.0,5
-105.014524188,39.7111785469,W ALAMEDA AVE / S YUMA ST,2.0,0.0,39
-105.014521018,39.7121503669,S YUMA ST / W BYERS DR,0.0,0.0,1
-105.014521018,39.7121503669,W BYERS DR / S YUMA ST,0.0,0.0,2
-105.014515551,39.7679066325,3655 N WYANDOT ST,0.0,0.0,4
-105.01451552200001,39.7072939206,2300 BLOCK W VIRGINIA AVE,0.0,0.0,3
-105.01451374,39.741969524,200 BLOCK WALNUT ST,0.0,0.0,3
-105.01448990600001,39.7130506937,S YUMA ST / W CEDAR AVE,0.0,0.0,4
-105.01448990600001,39.7130506937,W CEDAR AVE / S YUMA ST,0.0,0.0,1
-105.01448449600001,39.7564670877,W 27TH AVE / N WYANDOT ST,0.0,0.0,4
-105.014483844,39.7596433331,N WYANDOT ST / W 30TH AVE,0.0,0.0,2
-105.014483844,39.7596433331,W 30TH AVE / N WYANDOT ST,0.0,0.0,7
-105.014481765,39.7584024744,N WYANDOT ST / W 29TH AVE,0.0,0.0,8
-105.014481765,39.7584024744,W 29TH AVE / N WYANDOT ST,0.0,0.0,6
-105.01448159,39.7620234484,N WYANDOT ST / W 32ND AVE,0.0,0.0,4
-105.01448159,39.7620234484,W 32ND AVE / N WYANDOT ST,0.0,0.0,8
-105.01447936,39.7608045521,W 31ST AVE / N WYANDOT ST,0.0,0.0,3
-105.014475959,39.7571863069,N WYANDOT ST / W 28TH AVE,0.0,0.0,1
-105.014475959,39.7571863069,W 28TH AVE / N WYANDOT ST,0.0,0.0,1
-105.01445808,39.7417908524,AURARIA PKWY / I25 HWYNB,0.0,0.0,5
-105.01445808,39.7417908524,E ALAMEDA AVE / E FAIRMOUNT DR,0.0,0.0,1
-105.01445808,39.7417908524,I25 HWY/ 17TH AVE,0.0,0.0,1
-105.01445808,39.7417908524,I25 HWYNB / AURARIA PKWY,0.0,0.0,95
-105.01445808,39.7417908524,I25 HWYNB / AURARIA PKWY EXIT,0.0,0.0,1
-105.01445808,39.7417908524,I25 HWYNB / W BAYAUD AVE,0.0,0.0,1
-105.01443613100001,39.712602989400004,200 BLOCK S YUMA ST,0.0,0.0,6
-105.01443601700001,39.6792337872,2271 W EVANS AVE,0.0,0.0,1
-105.01441270299999,39.7154744649,65 S YUMA ST,0.0,0.0,1
-105.014412401,39.783825774,2300 BLOCK W 48TH AVE,0.0,0.0,1
-105.014403392,39.735822422300004,I25 HWYNB / NB I25 TO COLFAX RAMP,0.0,0.0,1
-105.014403392,39.735822422300004,I25 HWYNB / W 12TH AVE,0.0,0.0,1
-105.01439923,39.7692924958,N WYANDOT ST / W 38TH AVE,0.0,0.0,1
-105.01439923,39.7692924958,W 38TH AVE / N WYANDOT ST,0.0,0.0,2
-105.014398499,39.7139315543,100 BLOCK S YUMA ST,0.0,0.0,2
-105.01438618600001,39.7573094726,2800 N WYANDOT ST,0.0,0.0,1
-105.014375395,39.7696520229,3816 N WYANDOT ST,0.0,0.0,1
-105.01437362799999,39.7632309086,N WYANDOT ST / W 33RD AVE,0.0,0.0,2
-105.01437362799999,39.7632309086,W 33RD AVE / N WYANDOT ST,0.0,0.0,2
-105.01437203,39.7706512736,3900 N WYANDOT ST,0.0,0.0,1
-105.01436635200001,39.7668491016,N WYANDOT ST / W 36TH AVE,0.0,0.0,1
-105.014365224,39.7644442694,N WYANDOT ST / W 34TH AVE,0.0,0.0,1
-105.014365224,39.7644442694,W 34TH AVE / N WYANDOT ST,0.0,0.0,1
-105.01436397100001,39.7656521688,N WYANDOT ST / W 35TH AVE,0.0,0.0,1
-105.01436397100001,39.7656521688,W 35TH AVE / N WYANDOT ST,0.0,0.0,2
-105.01436152299999,39.7680597303,W 37TH AVE / N WYANDOT ST,0.0,0.0,3
-105.014359346,39.756049294,2500 BLOCK N SPEER BLVD,0.0,0.0,5
-105.014359346,39.756049294,2600 BLOCK N SPEER BLVD,0.0,0.0,9
-105.014358685,39.7335491556,2330 W 11TH AVE,0.0,0.0,1
-105.014358655,39.786447234200004,4938 N WYANDOT ST,0.0,0.0,1
-105.01433898299999,39.7225295404,400 BLOCK N YUMA ST,0.0,0.0,1
-105.01432041700001,39.7585884853,2900 BLOCK N WYANDOT ST,0.0,0.0,2
-105.01428776899999,39.6796065387,W. ASBURY AVE. AND S. ZUNI ST.,0.0,0.0,1
-105.01428316200001,39.7634528997,3300 BLOCK N WYANDOT ST,0.0,0.0,1
-105.014280139,39.6858438729,2300 BLOCK W MEXICO AVE,0.0,0.0,1
-105.014278484,39.6840292113,2300 BLOCK W COLORADO AVE,0.0,0.0,1
-105.014278387,39.7626018558,3200 BLOCK N WYANDOT ST,0.0,0.0,1
-105.014276775,39.767455429,3600 BLOCK N WYANDOT ST,0.0,0.0,1
-105.014275669,39.7650478523,3400 BLOCK N WYANDOT ST,0.0,0.0,1
-105.014271314,39.6953343794,1182 S VALLEJO ST,0.0,0.0,1
-105.014264305,39.7369089739,COLFAX TO SB I25 RAMP / I25 HWYSB,0.0,0.0,1
-105.014264305,39.7369089739,I25 HWYSB /  W 11TH AVE,0.0,0.0,1
-105.014264305,39.7369089739,I25 HWYSB / COLFAX TO SB I25 RAMP,1.0,0.0,2
-105.014264305,39.7369089739,I25 HWYSB / W 13TH AVE,0.0,0.0,14
-105.014264305,39.7369089739,W 13TH AVE / I25 HWYSB,0.0,0.0,1
-105.014263339,39.780176761999996,W 46TH AVE / N WYANDOT ST,0.0,0.0,1
-105.014207107,39.7220650435,W 4TH AVE / N WYANDOT ST,0.0,0.0,1
-105.01420539600001,39.720258641,N WYANDOT ST / W 2ND AVE,0.0,0.0,1
-105.014189677,39.6963470604,2100 BLOCK W MISSISSIPPI AVE,0.0,0.0,1
-105.014188573,39.7129341474,2336 W CEDAR AVE,0.0,0.0,1
-105.014187272,39.7778045754,4500N N WYANDOT ST,0.0,0.0,1
-105.014166334,39.7115257214,2299 W ALAMEDA AVE,0.0,0.0,21
-105.014161625,39.7404389599,1200 BLOCK I25 HWYSB,0.0,0.0,1
-105.014161625,39.7404389599,1700 BLK S/B I-25,0.0,0.0,1
-105.014161625,39.7404389599,EB W COLFAX AVE / I25 HWY OVERPASS,0.0,0.0,1
-105.014161625,39.7404389599,I25 HWYSB / W COLFAX AVE,4.0,1.0,195
-105.014161625,39.7404389599,W COLFAX AVE / I25 HWY,0.0,0.0,2
-105.014161625,39.7404389599,W COLFAX AVE / I25 HWYSB,9.0,1.0,97
-105.014161625,39.7404389599,W COLFAX AVE WB / I25HWY _NB OFF RAMP,1.0,0.0,1
-105.01414816200001,39.7403290938,I25 HWYSB / 15TH ST,0.0,0.0,1
-105.01414816200001,39.7403290938,I25 HWYSB / EB COLFAX TO NB I25 RAMP,0.0,0.0,1
-105.01414816200001,39.7403290938,I25 HWYSB / W 17TH AVE,0.0,0.0,1
-105.01414816200001,39.7403290938,I25 HWYSB / W 38TH AVE,0.0,0.0,1
-105.01414816200001,39.7403290938,I25 HWYSB / W COLFAX AVE,4.0,0.0,147
-105.01414816200001,39.7403290938,I25 HWY_NB ON-RAMP / W COLFAX AVE,0.0,0.0,1
-105.01414816200001,39.7403290938,W COLFAX AVE / I25 HWYSB,1.0,0.0,17
-105.01414816200001,39.7403290938,W COLFAX AVE / I25 HWYSB  OFF RAMP,0.0,0.0,1
-105.01414816200001,39.7403290938,W COLFAX AVE / MILEPOST 296.75,0.0,0.0,1
-105.01414659,39.731316375,930 N WYANDOT ST / W MULBERRY PL,0.0,0.0,1
-105.01414659,39.731316375,N WYANDOT ST / W MULBERRY PL,0.0,0.0,3
-105.01414659,39.731316375,N YUMA ST / W MULBERRY PL,0.0,0.0,2
-105.01414659,39.731316375,W MULBERRY PL / N YUMA ST,0.0,0.0,5
-105.014132101,39.6908040437,2200 BLOCK W ARKANSAS AVE,0.0,0.0,1
-105.014117379,39.7211614754,200 BLOCK N WYANDOT ST,0.0,0.0,1
-105.014115385,39.7856089399,N VALLEJO-WYANDOT ALY / W 49TH AVE,0.0,0.0,1
-105.01411361,39.7740597829,2200 BLOCK W 42ND AVE,0.0,0.0,1
-105.01410937200001,39.6930605951,2200 BLOCK W LOUISIANA AVE,0.0,0.0,1
-105.01410739100001,39.6820546199,2222 W JEWELL AVE,0.0,0.0,1
-105.014101952,39.685406631300005,1725 S WYANDOT ST,0.0,0.0,1
-105.01410115799999,39.7532727825,10TH ST / PRIVATE RD,0.0,0.0,1
-105.014062671,39.7193081835,2300 BLOCK W 2ND AVE,0.0,0.0,1
-105.014062671,39.7193081835,2300 W 2ND AVE,0.0,0.0,1
-105.01405329100001,39.7422174422,AURARIA PKWY / WB COLFAX TO NB I25 RAMP,0.0,0.0,1
-105.014047407,39.7369080783,I25 HWYNB / 38TH AVE,0.0,0.0,1
-105.014047407,39.7369080783,I25 HWYNB / MULBERRY PL,0.0,0.0,1
-105.014047407,39.7369080783,I25 HWYNB / W 13TH AVE,0.0,0.0,12
-105.014047407,39.7369080783,I25 HWYNB / W MULBERRY PL,0.0,0.0,1
-105.014047407,39.7369080783,PARK AVE AND DELGANY ST.,0.0,0.0,1
-105.01403860299999,39.7284279016,6TH TO NB I25 RAMP / N WYANDOT ST,0.0,0.0,1
-105.01403684,39.7681983974,3700 BLOCK N WYANDOT ST,0.0,0.0,3
-105.014003912,39.712395307600005,2325 W BYERS DR,0.0,0.0,1
-105.01399709799999,39.6820761266,2220 W JEWELL AVE,0.0,0.0,1
-105.013989778,39.7293171688,N WYANDOT ST / W 8TH AVE,0.0,0.0,3
-105.013989778,39.7293171688,W 8TH AVE / N WYANDOT ST,1.0,0.0,33
-105.013966071,39.7404354071,I25 HWYNB / W COLFAX AVE,4.0,1.0,188
-105.013966071,39.7404354071,W COLFAX AVE / I25 HWYNB,8.0,3.0,114
-105.013966071,39.7404354071,W COLFAX AVE / I25 HWYNB OFF RAMP,0.0,0.0,2
-105.013966071,39.7404354071,W COLFAX AVE / I25 HWYNB RAMP,0.0,0.0,1
-105.013966071,39.7404354071,W COLFAX AVE / I25 HWY_NB,0.0,0.0,2
-105.013966071,39.7404354071,W COLFAX AVE ON RAMP / I25 HWYNB,0.0,0.0,1
-105.013949052,39.7403255263,I25 HWYNB /  SOUTH OF W COLFAX AVE,0.0,0.0,1
-105.013949052,39.7403255263,I25 HWYNB / 17TH,0.0,0.0,1
-105.013949052,39.7403255263,I25 HWYNB / 17TH AVE,0.0,0.0,2
-105.013949052,39.7403255263,I25 HWYNB / E COLFAX OFF RAMP,0.0,0.0,1
-105.013949052,39.7403255263,I25 HWYNB / W 17TH AVE,0.0,0.0,1
-105.013949052,39.7403255263,I25 HWYNB / W COLFAX AVE,4.0,0.0,235
-105.013949052,39.7403255263,W COLFAX AVE / I25 HWYNB,0.0,0.0,26
-105.013949052,39.7403255263,W COLFAX AVE / I25 HWYNB  OFF RAMP,0.0,0.0,1
-105.013945801,39.7402815887,I25 HWYNB / W COLFAX AVE,1.0,0.0,12
-105.013945801,39.7402815887,I25 HWYNB / W COLFAX AVE / YUMA ST,0.0,0.0,1
-105.013945801,39.7402815887,W COLFAX AVE / I25 HWYNB,0.0,0.0,1
-105.01391085899999,39.6868334059,1650 S WYANDOT ST,0.0,0.0,1
-105.01390311899999,39.6792288398,2211 W EVANS AVE,0.0,0.0,1
-105.013899316,39.7295446528,800 BLOCK N WYANDOT ST,0.0,0.0,1
-105.013890281,39.7303352541,800 BLOCK N WYANDOT ST,0.0,0.0,1
-105.013875191,39.7622680173,2243 W 32ND AVE,0.0,0.0,1
-105.01387410299999,39.6967575522,S VALLEJO ST / W MISSISSIPPI AVE,0.0,0.0,1
-105.01387410299999,39.6967575522,W MISSISSIPPI AVE / S VALLEJO ST,0.0,0.0,2
-105.01382689799999,39.7148571007,S YUMA ST / W BAYAUD AVE,0.0,0.0,3
-105.013821812,39.6884033578,S VALLEJO ST / W GUNNISON PL,0.0,0.0,1
-105.013821275,39.6823252238,S WYANDOT ST / W JEWELL AVE,0.0,0.0,2
-105.013818734,39.7555337009,N SPEER BLVD / SB I25 TO SB SPEER RAMP,0.0,0.0,1
-105.01381777799999,39.6859078496,W MEXICO AVE / S WYANDOT ST,0.0,0.0,1
-105.01381559299999,39.759577434200004,2200 BLOCK W 30TH AVE,0.0,0.0,1
-105.013806241,39.7619520298,2200 BLOCK W 32ND AVE,0.0,0.0,2
-105.01375631200001,39.74042905,AURARIA PKWY / W COLFAX AVE,1.0,2.0,6
-105.01375631200001,39.74042905,W COLFAX AVE / AURARIA PKWY,0.0,0.0,2
-105.013742831,39.7403219291,NB I25 TO AURARIA RAMP / W COLFAX AVE,0.0,0.0,1
-105.013742831,39.7403219291,W COLFAX AVE / NB I25 TO AURARIA RAMP,1.0,0.0,3
-105.013736931,39.711938486,2300 BLOCK W BYERS DR,0.0,0.0,2
-105.01373649,39.6894352429,2300 BLOCK W FLORIDA AVE,0.0,0.0,1
-105.01372664200001,39.7129102763,2300 BLOCK W CEDAR AVE,0.0,0.0,2
-105.01371844,39.7617896979,2218 W 32ND AVE,0.0,0.0,1
-105.01371488299999,39.7617896833,2218 W 32ND AVE,0.0,0.0,1
-105.01370570899999,39.700032004099995,892 S VALLEJO ST,0.0,0.0,1
-105.013692096,39.7219970289,2200 BLOCK W 4TH AVE,0.0,0.0,1
-105.01368693200001,39.7001774275,888 S VALLEJO ST,0.0,0.0,1
-105.01367263200001,39.7114715206,2235 W ALAMEDA AVE,0.0,0.0,2
-105.01365902799999,39.6908707209,S VALLEJO ST / W ARKANSAS AVE,0.0,0.0,1
-105.01364394,39.7658633246,2227 W 35TH AVE,0.0,0.0,2
-105.01363859700001,39.700998073,S VALLEJO ST / W ALYS PL,0.0,0.0,1
-105.013636265,39.6931300173,W LOUISIANA AVE / S VALLEJO ST,0.0,0.0,1
-105.013577329,39.7631589898,2200 BLOCK W 33RD AVE,0.0,0.0,1
-105.013566735,39.703674443800004,2200 BLOCK W EXPOSITION AVE,0.0,0.0,1
-105.013566716,39.703677189000004,2200 BLOCK W EXPOSITION AVE,0.0,0.0,1
-105.01355956200001,39.7129123307,2290 W CEDAR AVE,0.0,0.0,1
-105.013558821,39.6919986292,1300 BLOCK S VALLEJO ST,0.0,0.0,2
-105.01355001600001,39.707111487199995,2200 BLOCK W VIRGINIA AVE,0.0,0.0,2
-105.01355001600001,39.707111487199995,2200 W VIRGINIA AVE,0.0,0.0,1
-105.01355001600001,39.707111487199995,2200 W VIRGINIA AVE / CUSTER ALLEY,1.0,0.0,1
-105.013547678,39.7874266737,N VALLEJO ST / W 50TH AVE,0.0,0.0,1
-105.013547678,39.7874266737,W 50TH AVE / N VALLEJO ST,0.0,0.0,2
-105.013546657,39.7045199128,2200 BLOCK W GILL PL,0.0,0.0,1
-105.013543416,39.7608693189,2225 W 31ST AVE,0.0,0.0,1
-105.013538334,39.7692916867,W 38TH AVE / N VALLEJO ST,0.0,0.0,3
-105.013533756,39.7525209854,WATER ST / PRIVATE RD,0.0,0.0,1
-105.013531845,39.785606530500004,W 49TH AVE / N VALLEJO ST,0.0,0.0,1
-105.013527003,39.7765637527,N VALLEJO ST / W 44TH AVE,0.0,0.0,1
-105.013527003,39.7765637527,W 44TH AVE / N VALLEJO ST,1.0,0.0,5
-105.01352633799999,39.7705077752,W 39TH AVE / N VALLEJO ST,0.0,0.0,2
-105.013525052,39.7717184169,N VALLEJO ST / W 40TH AVE,0.0,0.0,1
-105.01352353200001,39.6981150286,1000 BLOCK S VALLEJO ST,0.0,0.0,1
-105.013520246,39.772923553000005,W 41ST AVE / N VALLEJO ST,0.0,0.0,3
-105.013505987,39.7314043219,2200 BLOCK W MULBERRY PL,0.0,0.0,1
-105.013505229,39.7581705869,2200 BLOCK W 29TH AVE,0.0,0.0,2
-105.013486696,39.777757759,W 45TH AVE / N VALLEJO ST,0.0,0.0,5
-105.013485906,39.782485028,2200 BLOCK W ELK PL,1.0,0.0,1
-105.013470974,39.7103094281,2200 BLOCK W ALAMEDA AVE,0.0,0.0,2
-105.013470955,39.7103121733,2200 BLOCK W ALAMEDA AVE,1.0,0.0,2
-105.013470955,39.7103121733,2200 W ALAMEDA AVE,0.0,0.0,4
-105.013467297,39.7605615372,3055 N VALLEJO ST,0.0,0.0,1
-105.01346374,39.7605615225,3055 N VALLEJO ST,0.0,0.0,1
-105.01345689899999,39.7256664949,I25 HWYSB / W 6TH AVE,2.0,0.0,93
-105.01345689899999,39.7256664949,I25 HWYSB / W 7TH AVE,0.0,0.0,1
-105.01345689899999,39.7256664949,W 6TH AVE / I25 HWYSB,0.0,0.0,57
-105.013453203,39.7892463598,5000 BLOCK N VALLEJO ST,0.0,0.0,2
-105.013441633,39.7698979835,3800 BLOCK N VALLEJO ST,0.0,0.0,3
-105.013436429,39.7568086608,2211 W 27TH AVE,0.0,0.0,1
-105.01343425,39.7735244028,4100 BLOCK N VALLEJO ST,0.0,0.0,1
-105.013431923,39.7723219827,4000 BLOCK N VALLEJO ST,0.0,0.0,1
-105.01343068700001,39.7653243769,2222 W 35TH AVE,0.0,0.0,2
-105.01342635700001,39.7075172794,2201 W VIRGINIA AVE / PRIVATE PROPERTY,0.0,0.0,1
-105.013404318,39.7404221045,W COLFAX AVE / EB COLFAX TO NB I25 RAMP,0.0,0.0,1
-105.013390495,39.7618899166,3159 N VALLEJO ST,0.0,0.0,1
-105.013373624,39.682320626599996,W JEWELL AVE / S VALLEJO ST,0.0,0.0,2
-105.013373541,39.691045239699996,2155 W ARKANSAS AVE,0.0,0.0,1
-105.013371783,39.6805361604,W ASBURY AVE / S VALLEJO ST,0.0,0.0,1
-105.013358365,39.7255205877,I25 HWYSB,0.0,0.0,1
-105.013358365,39.7255205877,I25 HWYSB / E 6TH AVE,0.0,0.0,1
-105.013358365,39.7255205877,I25 HWYSB / W 6TH AVE,13.0,0.0,373
-105.013358365,39.7255205877,I25 HWY_SB / W 6TH AVE,0.0,0.0,1
-105.013358365,39.7255205877,W 14TH AVE / N FEDERAL BLVD,0.0,0.0,1
-105.013358365,39.7255205877,W 6TH AVE / I25 HWYSB,4.0,0.0,137
-105.013358365,39.7255205877,W 6TH AVE / SB I25 TO EB 6TH RAMP,0.0,0.0,1
-105.013358365,39.7255205877,W 6TH AVE FWYWB  / I25 HWYSB,0.0,0.0,1
-105.013358365,39.7255205877,W 6TH AVEEB / I25 HWYSB,0.0,0.0,1
-105.01335276799999,39.6786665171,S VALLEJO ST / W EVANS AVE,0.0,0.0,1
-105.01335276799999,39.6786665171,W EVANS AVE / S VALLEJO ST,1.0,0.0,8
-105.013345907,39.6929805693,1304 S VALLEJO ST,0.0,0.0,1
-105.013340102,39.698429979699995,2100 W TENNESSEE AVE,0.0,0.0,2
-105.01333493700001,39.707374145799996,W VIRGINIA AVE / S VALLEJO ST,0.0,0.0,5
-105.013333845,39.7065066277,W CUSTER PL / S VALLEJO ST,0.0,0.0,1
-105.013333164,39.7619500749,2200 BLOCK W 32ND AVE,0.0,0.0,1
-105.01333166200001,39.7047715908,W GILL PL / S VALLEJO ST,0.0,0.0,1
-105.01333022799999,39.7039534859,S VALLEJO ST / W EXPOSITION AVE,0.0,0.0,2
-105.01333022799999,39.7039534859,W EXPOSITION AVE / S VALLEJO ST,0.0,0.0,2
-105.013329295,39.702550633899996,S VALLEJO ST / W OHIO AVE,0.0,0.0,3
-105.013329295,39.702550633899996,W OHIO AVE / S VALLEJO ST,0.0,0.0,1
-105.01329178799999,39.762273842199995,2219 W 32ND AVE,0.0,0.0,2
-105.01327894,39.680091034,2000 BLOCK S VALLEJO ST,0.0,0.0,2
-105.013229294,39.725676534499996,I25 HWY,0.0,0.0,1
-105.013229294,39.725676534499996,I25 HWY NB / W 6TH AVE,0.0,0.0,1
-105.013229294,39.725676534499996,I25 HWY NB/W 6TH AVE FWY,0.0,0.0,1
-105.013229294,39.725676534499996,I25 HWYNB,0.0,0.0,1
-105.013229294,39.725676534499996,I25 HWYNB /  6TH AVE,0.0,0.0,1
-105.013229294,39.725676534499996,I25 HWYNB / 4TH AVE,0.0,0.0,1
-105.013229294,39.725676534499996,I25 HWYNB / E 6TH AVE,0.0,0.0,2
-105.013229294,39.725676534499996,I25 HWYNB / E ALAMEDA AVE,0.0,0.0,1
-105.013229294,39.725676534499996,I25 HWYNB / JSO W 6TH AVE,0.0,0.0,1
-105.013229294,39.725676534499996,I25 HWYNB / MM 209,0.0,0.0,1
-105.013229294,39.725676534499996,I25 HWYNB / W 5TH AVE,0.0,0.0,2
-105.013229294,39.725676534499996,I25 HWYNB / W 6TH AVE,13.0,1.0,1238
-105.013229294,39.725676534499996,I25 HWYNB / W 6TH AVE EXIT,0.0,0.0,1
-105.013229294,39.725676534499996,I25 HWYNB / W 6TH AVE FRWY,0.0,0.0,1
-105.013229294,39.725676534499996,I25 HWYNB / W 6TH AVE FWY,0.0,0.0,1
-105.013229294,39.725676534499996,I25 HWYNB / W CEDAR AVE,0.0,0.0,1
-105.013229294,39.725676534499996,I25 HWYNB / W MULBERRY PL,0.0,0.0,1
-105.013229294,39.725676534499996,I25 HWYNB /OFF RAMP FROM W 6TH AVE,0.0,0.0,1
-105.013229294,39.725676534499996,I25 HWYNB /SOUTH OF W 6TH AVE,0.0,0.0,1
-105.013229294,39.725676534499996,I25 HWY_NB / W 6TH AVE,0.0,0.0,1
-105.013229294,39.725676534499996,NB I25 / W 6TH AVE,0.0,0.0,1
-105.013229294,39.725676534499996,W 6TH AVE / I25 HWY NB,0.0,0.0,1
-105.013229294,39.725676534499996,W 6TH AVE / I25 HWYNB,0.0,0.0,29
-105.013229294,39.725676534499996,W 6TH AVE / I25 HWYWB,0.0,0.0,1
-105.013216496,39.7695319369,2195 W 38TH AVE,0.0,0.0,1
-105.013212181,39.7706657,3900 BLOCK N VALLEJO ST,0.0,0.0,1
-105.01320529700001,39.7839525603,4800 BLOCK N VALLEJO ST,1.0,0.0,1
-105.01320490100001,39.7742756473,4200 BLOCK N VALLEJO ST,0.0,0.0,1
-105.01319691299999,39.7887456719,5060 N VALLEJO ST,0.0,0.0,1
-105.013193425,39.729308385900005,N VALLEJO ST / W 8TH AVE,0.0,0.0,1
-105.01318159700001,39.7202544087,N VALLEJO ST / W 2ND AVE,0.0,0.0,2
-105.01318159700001,39.7202544087,W 2ND AVE / N VALLEJO ST,0.0,0.0,1
-105.013180465,39.6881426447,1551 S UMATILLA ST,0.0,0.0,1
-105.013170332,39.7275128806,W 7TH AVE / N VALLEJO ST,0.0,0.0,2
-105.01314994799999,39.7596488044,N VALLEJO ST / W 30TH AVE,0.0,0.0,9
-105.01314994799999,39.7596488044,W 30TH AVE / N VALLEJO ST,0.0,0.0,4
-105.01314878,39.7767214124,2139 W 44TH AVE,0.0,0.0,1
-105.013147931,39.7584024554,2100 BLK W 29TH AVE / N VALLEJO ST,0.0,0.0,1
-105.013147931,39.7584024554,N VALLEJO ST / W 29TH AVE,0.0,0.0,6
-105.013147931,39.7584024554,W 29TH AVE / N VALLEJO ST,0.0,0.0,2
-105.01314549899999,39.7608017879,N VALLEJO ST / W 31ST AVE,0.0,0.0,1
-105.01314549899999,39.7608017879,W 31ST AVE / N VALLEJO ST,0.0,0.0,1
-105.01314394100001,39.725168305,I25 HWYSB / EB 6TH TO NB I25 RAMP,0.0,0.0,6
-105.01314394100001,39.725168305,I25 HWYSB / W 6TH AVE FWY,0.0,0.0,1
-105.013136678,39.7251902371,EB 6TH TO NB I25 RAMP / I25 HWYSB,0.0,0.0,2
-105.013136678,39.7251902371,I25 HWYSB / EB 6TH TO NB I25 RAMP,0.0,0.0,2
